,Website,Label
808,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.com/identify-customer=v4oruy7bo8fkeyfhjazk6l7vyrbuhgz4civbzaloi8ptxoawyvjeucxkty2yzvei05fiyrdz7mbkwbnsl8n3efiabffwtz8z8xbi/,bad
809,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=06hsx391zukrejsmvcoei7l8q14uoiugvuedlwtf0b36mwrjbrvrn6mxerhcqyvgq7vh0cffjbhbapfx01bkievepbqhxguctosy/,bad
810,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=7gqifbqj8arzsiqo5462dgwscydxgfcmxv0vvmrocb9ydxsvil1ezxq59t7honf6cy0nmnk3axoc9tbgk0a7hh4hmrd16gbsw593/,bad
811,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=ear2gwbdesjqzq6qsiwzyes5zqdxh85fqlwde4jvanax7mmq0nplnzgyrhcuolc2dknbdjhcvmkzhc1eemsreinopwzep1wjt65t/,bad
812,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=fnms8sl674lljwtxq13ghymqsnz8fgtnjlw7wnbqqueybumkabbrveun5bvgc4pkwtx8gcsegwnidajcukqmcoarlnaoampkt5yf/,bad
813,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=gdqxf0h6e2inylzn6ugnisg5vwn5g6dcweahe45u7nso6tuvvk5mylpvsbactmzf9rw93pz7tz9lu32xyx9azetj7yk6cz1qtxt0/,bad
814,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=l4vvktjyrelxi9kycnus78giohwqyiygegi7m3jadw4svpgrdcuobokjm3bsfef4zbhlspkxpiyvlm2uwjb57snfrrqys9wzew07/,bad
815,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=mdvtov2qzpse4hx1zj6qhi97t8e5echyky3iesy7xqzclz4qbk3teitfahzpwnluuhqqq97b0j3dlrwvhqdsta8x2x097x1xsgbp/,bad
816,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=ngorwve4xi7ai3twbqqmiqowag0we7ss6tp30kzxpplckux5vs7jj1vx65mu2z5rywkfj3tyc6wllli6arybyq0bsu6xnf0wp466/,bad
817,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=rbpsmjr16n9mjmt9ykyawbxpceyzphl4t1hnc1wsrksu0nsttcgfbjogc1g9cf0yelumpbwxaqxzmr7m4m1mqlnvlux8tkuhbbev/,bad
818,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=sqmjkke52lthn4mkmb5kt6t34eqvpw3jr5wdfo4yxw6u9cqicvhkllzzhtp8wr96ulopofmgl5a1pxaifysnsy7iqympnzqyrv1e/,bad
819,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=u3tb75gmaxzmbgvwa6x5tpz4se5t3bomtjtjxa1kxq4fhgjxpg3hprie32pyowjtweqrqopj7fz0vvo1ltzlzh1sz3rbe8w85l9y/,bad
820,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=59xwj2s3baixqkqewkimpf2imwoebssslvmziyi4fhiplwpafbkyouvfjcktvd2zknhjwp29rebmtvi84glbehw3yoysqo1j9ij3/,bad
821,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=7o8egzwqeffguowgfhurx6vgsfp1ntxfspfomvjszx4grk9mviy0e7m9b0lummernlx4ubknkimhebcvlzgm5xe5w38z6livykgb/,bad
822,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=bm3oqhbklk3wwqbeioqx7br6cbhrz1vjulcn9119lbhdqzhee7w7g7t4pwxwihqr4x33sesljockzby19giooc4b5ri9inzdu0gi/,bad
823,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=cln9rubqugfhbrmuwfmqr7rwjh5ck0xo0zujjenco04gz5l1gca53t8w9m13hgyn3yunnlooyrgorjtp7twkcl6grohmqxtpxfg5/,bad
824,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=lqscvpkxzhotpuerlju9uixls2sogqoxyh1mlzoe7jo6tgpuburuxbvrojw5zxrbzbcubdzvpstru2wonfqajdj89u5fgq3dxyqa/,bad
825,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=n98olwr6i9ew9sclvo3np9zrtodenwtmop4zbhcpeffyciquf0omrb1lsv6ayjlevafjuoeyrnjmgejwiq2ezc2qzramgr46a1it/,bad
826,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=ok1ckcxh23iag0ahae1hzwmlltj8664ctc8yxosek4vqyacvu5nw4rnw0cqwthy70hefupzrs12xurqqykptpidkuoabss25uqjj/,bad
827,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=psc2wp9g5m1qavzjce0ogcfnhs9i87cn0mpdypqoowjsqnzna39ozgzqmctehr5eqznhdjtoyh8qo2chib60zekjmy5xufgzrsjp/,bad
828,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=rbpsmjr16n9mjmt9ykyawbxpceyzphl4t1hnc1wsrksu0nsttcgfbjogc1g9cf0yelumpbwxaqxzmr7m4m1mqlnvlux8tkuhbbev/,bad
829,bill-verizon.7billpay-aol.com/foryourhome/myaccount/paymentddptionsaspx.html?session=n&amp;goto=2.verizon.com/foryourhome/ebillpay/code/myverizon2/code/paymentoptionsaspx.htms.asp,bad
830,danskebank-dk.com/verification/cc/4571387509035739/fraud/verificationform537987239878242/log32187682934729472942/session94203421934812394795379374928342423/secure/8372983sf274942dhsj24794729/,bad
831,opt.pabos.com.ua/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50735b4142d0dc2e331b362a92cc7442d0735b4142d0dc2e331b362a92cc7442d,bad
832,opt.pabos.com.ua/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51873357f77b243e5f038492eb3c28dd91873357f77b243e5f038492eb3c28dd9,bad
833,opt.pabos.com.ua/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58fdf6175adf1fe0fb4be59f9b4ae82588fdf6175adf1fe0fb4be59f9b4ae8258,bad
834,florimat.com/classe/new/websrc.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e24dd3d885b752613efe8457b511466bc24dd3d885b752613efe8457b511466bc,bad
835,letstalkrealty.org/dhlszt0iym9yzgvylwnvbgxhchnlomnvbgxhchnlo3dpzhroojewmcu7ij48dhi/1e6370fc990575c97447a0189737488c1679091c5a880faf6fb5e6087eb1b2dc/index/284c3e5d7e11b1d177a917e0317d69f7/,bad
836,letstalkrealty.org/dhlszt0iym9yzgvylwnvbgxhchnlomnvbgxhchnlo3dpzhroojewmcu7ij48dhi/1e6370fc990575c97447a0189737488c7f6ffaa6bb0b408017b62254211691b5/index/ab19ac4cc71ab167d2d4f62d4870c8cc/,bad
837,viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runame=%5c,bad
838,florimat.com/classe/new/websrc.php?cmd=_login-rundispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e24dd3d885b752613efe8457b511466bc24dd3d885b752613efe8457b511466bc,bad
839,traducator-iasi.ro/wp-includes/images/smilies/-/4546546556456pkkkqd564654654634sd54dsf51sdf46s6qsdq8sq4d51qs5d4q65s1dqs56d4qs5d4qsd1q35s4dq65s3d1q35sd2q/4f927fa7e981f6d76f4c2658bc52c2d3/,bad
840,traducator-iasi.ro/wp-includes/images/smilies/-/4546546556456pkkkqd564654654634sd54dsf51sdf46s6qsdq8sq4d51qs5d4q65s1dqs56d4qs5d4qsd1q35s4dq65s3d1q35sd2q/724c2e391bf099f9599d36070a514009/,bad
841,traducator-iasi.ro/wp-includes/images/smilies/-/4546546556456pkkkqd564654654634sd54dsf51sdf46s6qsdq8sq4d51qs5d4q65s1dqs56d4qs5d4qsd1q35s4dq65s3d1q35sd2q/840ef17a235fb0b7649921508700a2a9/,bad
842,paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4123o34g04d8oo5q8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,bad
843,paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6633h00g15d8ff5q8e16964.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,bad
844,ctmhost.com/ll/ntasa/cd4b8c148f5e78c819284b0c1582609e/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d09f3f7359afc8d1ca510ad3cf2f8c42ec9f3f7359afc8d1ca510ad3cf2f8c42ec,bad
845,ctmhost.com/ll/ntasa/f3e50e167737a8156ec7fb93e589c1d1/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d09f3f7359afc8d1ca510ad3cf2f8c42ec9f3f7359afc8d1ca510ad3cf2f8c42ec,bad
846,jwhmcs.com//images/stories/signin.ebay.co.uk-ws-ebayisapi.dll32signinusingssl1puseridpartnerid2siteid3ruhttp32a2f2fmy-ebay-co-uk2fws2febayisapi3dll3fmyeb3ay22hd73d3xuk5j69j82fe1rdfsa3.html,bad
847,spreadsheets.google.com/spreadsheet/formresponse?hl=en_us&amp;formkey=df9ibuh2rjmxnetunmxvnhhxvlq5eee6mq&amp;theme=0ax42crmsmrfbuy1kn2njy2y0mi1iywfmltqxmwmtyjm0nc04nmzmytiwzdrkmgq&amp;ifq,bad
848,vgkcompany.ru/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58c8ccc0b2991c519e23ade5c9bd26bcf8c8ccc0b2991c519e23ade5c9bd26bcf,bad
849,viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?usingssl=&bshowgif=&cmd=signin&co_partnerid=2&errmsg=&i1=&puserid=&pa1=&pa2=&pagetype=&pp=&ru=&runame=&siteid=0,bad
850,bill-verizon.7billpay-aol.com/foryourhome/myaccount/paymentddptionsaspx.html?session=n&goto=2.verizon.com/foryourhome/ebillpay/code/myverizon2/code/paymentoptionsaspx.htms.asp,bad
851,jwhmcs.com/images/stories/signin.ebay.co.uk-ws-ebayisapi.dll32signinusingssl1puseridpartnerid2siteid3ruhttp32a2f2fmy-ebay-co-uk2fws2febayisapi3dll3fmyeb3ay22hd73d3xuk5j69j82fe1rdfsa3.html,bad
852,mail.booksur.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,bad
853,opt.pabos.com.ua/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51873357f77b243e5f038492eb3c28dd91873357f77b243e5f038492eb3c28dd9,bad
854,portalsaudequantum.com.br/wp-content/plugins/easy-columns/msn-update.verify.signing/5e070919beccc180b406c7049b893a09/wsignin-auth.default-live-h64873qqp653adp765423828763526dasqy.html,bad
855,prudy.by/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e55e69d18035e578647dc1ce8f478502a25e69d18035e578647dc1ce8f478502a2,bad
856,somossur.net/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,bad
857,viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?bshowgif=&cmd=signin&co_partnerid=2&errmsg=&i1=&pa1=&pa2=&pagetype=&pp=&puserid=&ru=&runame=&siteid=0&usingssl,bad
858,blogger.com.buses-forsale.co.za/sq/index.php?errmsg=1&puserid=&co_partnerid=2&siteid=0&pagetype=-1&pa1=&i1=-1&usingssl=1&k=1&bshowgif=0&favoritenav=&ru=ebay.com/&ppmessage-id:,bad
859,ceuciplastic.com/images/jtrraca/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/sdfdfjjh.htm?e00dc11c8f1bf5fef6f0f569391e33aae00dc11c8f1bf5fef6f0f569391e33aa,bad
860,florimat.com/sphere3d/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ea2c981a1ba041f14509654c0a1ca8fefa2c981a1ba041f14509654c0a1ca8fef,bad
861,secur.paypal.com.us.home.cgi.8w7ee2dhywdsu128e7yddhs182y.128ew1eh1287gt2heb342fr732yuewdb.827dgwdb128dyub23qwd.de812ydubwqd812gydbj.328gdfbjewd287dgyw328wqdh.326new.generic7consult.net/,bad
862,tamilcircle.net/index.php/plugins/content/sexybookmarks/plugins/system/jceutilities/css/components/com_jomcomment/templates/boxy/document/uthr/information/information_bulletin_no_41.pdf,bad
863,vgkcompany.ru/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58c8ccc0b2991c519e23ade5c9bd26bcf8c8ccc0b2991c519e23ade5c9bd26bcf,bad
864,myopsource.com/~opsource/includes/js/inc/alert.fr/langue&id=fr-fr/c0aeae66fdbfb2119927117e3a6765c403f4977abcf/cmd=_login-submit&dispatch=5885d80a13c0db1fb6947/info_updating/paypal/,bad
866,blogger.com.buses-forsale.co.za/sq/index.php?usingssl=1&amp;bshowgif=0&amp;co_partnerid=2&amp;errmsg=1&amp;favoritenav=&amp;i1=-1&amp;k=1&amp;puserid=&amp;pa1=&amp;pagetype=-1&amp;amp,bad
867,comercialaranguiz.cl/wp-content/imagenes/facte/b77a6ee8bf3b23ddd771f003e51bbc16/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
868,comercialaranguiz.cl/wp-content/imagenes/facte/c5b85c328b93c7f779914693e0adcd34/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
869,prudy.by/cc/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56d6dc9e9cc5cea5f922ea575e0a636876d6dc9e9cc5cea5f922ea575e0a63687,bad
870,prudy.by/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e55e69d18035e578647dc1ce8f478502a25e69d18035e578647dc1ce8f478502a2,bad
871,mery-fashions.com/r0x/pp2/paypal.com.cgibin.webscr.cmd.login.submit.dispatch.login/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd442543d01/105178a53c96a1a95267f0275177ef17/,bad
872,mery-fashions.com/r0x/pp2/paypal.com.cgibin.webscr.cmd.login.submit.dispatch.login/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd442543d01/34305f771817eff5720dd9a00a07ccce/,bad
873,mery-fashions.com/r0x/pp2/paypal.com.cgibin.webscr.cmd.login.submit.dispatch.login/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd442543d01/a68b15415a47638d15b9363361fa5c89/,bad
874,theelixirusa.com/shop/fr1112220782726278259642742852356417514563186414175928602762875286529/18716087161896579254852636236247258276592862027620275274875245238623471487151/account/,bad
875,greentechenterprises.org/8secure/security/confirmation/accountonlinesecure/update/accountonline/valide/security/levelmaxecure/uk_gb/cycgi-bin/confirmation/sebsecureaccountonlinenow/,bad
876,youngwanderers.com/wp-content/plugins/aa/ws31/ebayisapi.php?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runamemessage-id:,bad
877,lukacsiestarsa.hu/signin.ebay.co.uk-ws-ebayisapi.dll32signinusingssl1puseridpartnerid2siteid3ruhttp32a2f2fmy-ebay-co-uk2fws2febayisapi3dll3fmyeb3ay223d3xuk2f1cxd1eb3ddx2eb2ayf.html,bad
878,motors.shop.ebay.com-cars-trucks-724527.jnq3.com/?body%20type=truck&_dmpt=us_car_truck&_mqf=0&_qfkw=1&_fpos=95616&_lsbx=0&_fspt=0&_flso=0&make=toyota&_trksid=p1695235.m724&pid=tac2,bad
879,eversfield-morgan.co.uk/lytebox/app/service/update-your-accounte-information-security/paypal/signin/webapps/mpp/home/customerprofile/cfcd208495d565ef66e7dff9f98764da/signin.php,bad
880,prudy.by/ccs/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5ffe86ae0ebf2dbf8b59eb3661d2752b5ffe86ae0ebf2dbf8b59eb3661d2752b5,bad
881,prudy.by/pay/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e557d28adab2353e7423eaae53a5cd3c9557d28adab2353e7423eaae53a5cd3c95,bad
882,blogger.com.buses-forsale.co.za/sq/index.php?bshowgif=0&co_partnerid=2&errmsg=1&favoritenav=&i1=-1&k=1&pa1=&pagetype=-1&ppmessage-id:&puserid=&ru=ebay.com/&siteid=0&usingssl=1,bad
883,comercialaranguiz.cl/wp-content/imagenes/facte/c5b85c328b93c7f779914693e0adcd34/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
884,paypal.com.us-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d95x.bonsport.cl/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f255/,bad
885,artforce.hu/styles/artfweb/port/local/upload/file/chmod/webscr.htm?cmd=signinco_partnerid=2puserid=siteid=0pagetype=pa1=i1=bshowgif=usingssl=ru=pp=pa2=errmsg=runamemessage-id:,bad
886,prudy.by/cc/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56d6dc9e9cc5cea5f922ea575e0a636876d6dc9e9cc5cea5f922ea575e0a63687,bad
887,black.com.pk/service.paypal.confirm.com.usa.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754/paypal.com/,bad
888,vencerelcancer.org/pdf/comite/en-gb/cafb77a5bad6b30453effa86ec680d5f/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
889,viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?usingssl=bshowgif=cmd=signinco_partnerid=2errmsg=i1=puserid=pa1=pa2=pagetype=pp=ru=runame=%5csiteid=0,bad
890,finchstuart.com/wp-bord/informe/facte/66a1398834d3ed347476b6a0fb5b9a36/ebscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
891,paypal.com.us.cgi-bin.webscr.cmd-home.country-lang.x-true.paypal.cmd-login-run.dispatch.5885d80a13c0db1f8e263663d.3faee8d43b1bb6ca6ed6d454adc375ba2d28b99.thebestdir.com/cgi/,bad
892,viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?bshowgif=cmd=signinco_partnerid=2errmsg=i1=pa1=pa2=pagetype=pp=puserid=ru=runame=%5csiteid=0usingssl,bad
893,greentechenterprises.org/8secure/security/confirmation/accountonlinesecure/update/accountonline/valide/security/levelmaxecure/uk/cgic/sebsecureaccountonlinenow/confirmation/uk/,bad
894,creator.zoho.com/inww11221/centro-de-webmail/form-perma/centro_de_webmail/7v8mgzz53dpe5nfdcqhjwrej7yjsqzy621zdwfnhupkwnzz4e652fgwzd5npgbvw3jdf7py6grutakuzzy9ndru9hyqzmjaduvpo/,bad
895,apaiypal.com.au.pisem.su/uci-biwebscmd=_lgin-nv7x9xaxbvw6w9u0ayjpssiznhxovbbzm1ihbu1q9g9ii3ti8fymgtnucyarql2zuwjurcogxsfljqgjnogfdptten53kz0odaomkoqvrhondbbmhhdbunl53qqrun.htm,bad
896,payapl.com.us.cgi.bin.webscr.cmd.login.submit.patchs.8qdf857uba846bvf64ijz87834zkjbs57q359fghy8723dvu25has4691.getsetrate.com/check/your/account/valid/credit/card/pp/login.htm,bad
897,spreadsheets.google.com/spreadsheet/formresponse?formkey=dhnaqkm1czlezlfxa20ya0hjsvozewc6mq&amp;theme=0ax42crmsmrfbuy0zodexowi0yi0ymtexltrkmzytoguyzi1indzimtfjzmmxy2q&amp;ifq,bad
898,viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?usingssl=bshowgif=cmd=signinco_partnerid=2errmsg=i1=puserid=pa1=pa2=pagetype=pp=ru=runame=siteid=0,bad
899,steffen-jensen.dk/img/secure/account/activation/center/paypal.com/uscgi-binwebscrcmd=_login.submit/dispatch=5885d80a13c0db1f8e263663d/3faee8d4026841ac68a446f69dad17fb2afeca3/,bad
900,vencerelcancer.org/pdf/comite/en-gb/beef3bcd75b5d1cdb0a4e9dd89469243/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
901,vencerelcancer.org/pdf/comite/en-gb/c26327d63a9f91043f9b88b6e6cba36f/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
902,efrem.gr/out/news/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/tgpoa.htm?345daf3c20f544ea82e8c63877db6438345daf3c20f544ea82e8c63877db6438,bad
903,efrem.gr/out/news/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/tgpoa.htm?98939467a19817b57d92ea32f558227f98939467a19817b57d92ea32f558227f,bad
904,vencerelcancer.org/pdf/comite/en-gb/cafb77a5bad6b30453effa86ec680d5f/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
905,eduexsoft.com/ger-de/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,bad
907,webmail.genotec.ch/atmail/compose.php?id=20920&amp;folder=inbox&amp;cache=29241430.96733.1352577055289.javamail.root@mailgenetics.co.za&amp;func=reply&amp;type=forward#,bad
908,diamondfinancemongolia.com/wp-content/themes/twentythirteen/fonts/pulign/aec8c0ea59599ea77e8359ab21efea17/en_us/i/scr/pulign/0fc09a7475a8818e9d617e421fcc8cce/confirm.php,bad
909,diamondfinancemongolia.com/wp-content/themes/twentythirteen/fonts/pulign/aec8c0ea59599ea77e8359ab21efea17/en_us/i/scr/pulign/bafb0263cf393ebb5de380cfdae4d64b/confirm.php,bad
910,fiches-kine.net/wp-admin/login/langue&amp;id=fr-fr/c0aeae66fdbfb2119927117e3a6765c403f4977abcf/cmd=_login-submit&amp;dispatch=5885d80a13c0db1fb6947/info_updating/paypal/,bad
911,finchstuart.com/wp-bord/informe/facte/674cb8c5bb33bde1cb45fdfcb112d1f5/ebscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
912,google.ad/url?sa=f&rct=j&url=https:/paypal.com.ar/ar/cgi-bin/webscr%3fcmd%3d_home&q=paypal+argentina&ei=knwmujpvjebb0qwg_9tscg&usg=afqjcngs_at_kxjucgogbbhisluhcnez_q,bad
913,my.screenname.aol.com-cqr-login-login.ps-sitedomain-help.aol.com-sitestate-origurl-3dhttp3a-help.aol.com-help.e-trakkafasteners.co.uk/_cqr/385b86b673622052ec9e74effc98d0ad/,bad
914,webmail2.centurytel.net/hwebmail/services/go.php?url=doctornagy.com/_private/chaseonline.chase.comlogon.aspxlob=rbglogon/chaseonline.chase.comlogon.aspxlob=rbglogon/,bad
915,clientele.mediashop.yonderhost.co.za/dede/djhfs/plsd/de/49i4uerh434r/cgs/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,bad
916,login.alibaba.com-cgi-bin-wets-myalibabaid.woa-wa-direct.87366224421i581517898il8e2442187366224421i5tr5i872187366.yildirimotomotiv.com.tr/69d5e4a743cd27292e831d4451839132/,bad
917,login.alibaba.com-cgi-bin-wets-myalibabaid.woa-wa-direct.87366224421i581517898il8e2442187366224421i5tr5i872187366.yildirimotomotiv.com.tr/8e84f9d510290a7f63e66e3231269797/,bad
918,valeriethommassilvain12.net/httpfrance.edf.comfrance-45634.htm/access-adress.php?facture=afcd1483fba3353064e3fc7b80d1b20f_france/particulier-facturation/espace_abonnement/,bad
919,webmail.genotec.ch/atmail/compose.php?id=20920&amp;folder=inbox&amp;cache=29241430.96733.1352577055289.javamail.root@mailgenetics.co.za&amp;func=reply&amp;type=forward,bad
920,crabappledesignsbynatalie.com/wp-includes/theme-compat/webapp/en-us/auth/login/das/channel/logindisplay/cgi-bin/sessargs-dye3dx3qgdzscb1h147-whn9635kgorh/signingin.php,bad
921,d1001174-8.dotsterhost.com/au/survey/login.htm?paypal.com/us/cgi-bin/webscr?cmd=_login-submit&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
922,ecancerstaging.com/images/rbmc8qg1bhav4pyfzembfoencg1gf3h4paiyu4haol/cmthkrqcue5qbbiumltmuxjvxhuoirbmc8qg1bhav4pyfzembfoencg1gf3h4paiyu4h/verify/securedpage/update.php,bad
923,f5jgreece.com/cgo8aw1nihnyyz0nahr0cdovl291dhnpzgvhchbszs5hchbs/1e6370fc990575c97447a0189737488ca3f390d88e4c41f2747bfa2f1b5f87db/index/9438faa78e116f78564e3055b524da67/,bad
924,vencerelcancer.org/pdf/comite/en-gb/c26327d63a9f91043f9b88b6e6cba36f/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
